,action,amount,assetPriceUSD,id,timestamp,txHash,useATokens,pool,repayer_id,reserve_decimals,reserve_name,underlying_asset,user_id
0,Repay,54842.706066,0.99957112,20429967:82:0xcb35f81ed0d9e3caa8cd0dc5ee3179adf79f7e1e935589ae26359ef15daabebe:249:249,1722470327,0xcb35f81ed0d9e3caa8cd0dc5ee3179adf79f7e1e935589ae26359ef15daabebe,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x92fdce62f0c8e5cbf1348d5604d95e1bb94a4c3e,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x92fdce62f0c8e5cbf1348d5604d95e1bb94a4c3e
1,Repay,2083.901586,0.99957112,20429866:8:0xaf33811d9fb9de65e33de910df4d9ff59c2d9ca040b9a329a770d2c75e30bf22:96:96,1722469115,0xaf33811d9fb9de65e33de910df4d9ff59c2d9ca040b9a329a770d2c75e30bf22,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x2593154f192f46f65a4a0315a5d77556d5d3d264,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x2593154f192f46f65a4a0315a5d77556d5d3d264
2,Repay,289.565033,0.9999029,20429741:123:0xe8e3fc2d3ff5742a7647066d0a0e1cf2954a0b12d2e9800570402a80d4afa64d:354:354,1722467615,0xe8e3fc2d3ff5742a7647066d0a0e1cf2954a0b12d2e9800570402a80d4afa64d,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x408fabf5e70b78e2c9c01f501f80fea0c03be922,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x408fabf5e70b78e2c9c01f501f80fea0c03be922
3,Repay,3235.953343,0.99957112,20429717:94:0x767d8ede246d709b364d8bd821802302dc7d463f92f0a3f6bd60936ac7840dea:315:315,1722467327,0x767d8ede246d709b364d8bd821802302dc7d463f92f0a3f6bd60936ac7840dea,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x5fd71ff3e5c6b6a7aad99519dd9975593710db91,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x5fd71ff3e5c6b6a7aad99519dd9975593710db91
4,Repay,3237.103301,0.99957112,20429680:10:0x60d1fc372c0d160b51c2d9f881d503ba916fe97ce9fd3e47838fee6d999d8c9b:63:63,1722466883,0x60d1fc372c0d160b51c2d9f881d503ba916fe97ce9fd3e47838fee6d999d8c9b,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xe88a667d6b12b1ccabd5de209075d79659df12d2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0xe88a667d6b12b1ccabd5de209075d79659df12d2
5,Repay,14992.637907,0.9999029,20429678:93:0xe43ce9a14869a540272e425760d7c223af6b9001595c1a1397b2942811bdf98b:276:276,1722466859,0xe43ce9a14869a540272e425760d7c223af6b9001595c1a1397b2942811bdf98b,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x14f362542ce22a9cf392ecc4e95b85837fab37e6,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x14f362542ce22a9cf392ecc4e95b85837fab37e6
6,Repay,205000.0,0.99957112,20429677:51:0x9fc291ff6980bcdc7ea169a25b1ea67a75972e959584b97994811bd65029bbd5:357:357,1722466847,0x9fc291ff6980bcdc7ea169a25b1ea67a75972e959584b97994811bd65029bbd5,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x8879ae6c281495a5d40dce8015bc3bbf7b109233,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x8879ae6c281495a5d40dce8015bc3bbf7b109233
7,Repay,877.556941,0.99957112,20429648:94:0xdbe6087636411da27292185e10bcd23d338ef69b30c6ea75bbc3f000293e40b3:283:283,1722466499,0xdbe6087636411da27292185e10bcd23d338ef69b30c6ea75bbc3f000293e40b3,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xd5aec7a94be83c5015a24bd9e5c4847d4bdced80,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0xd5aec7a94be83c5015a24bd9e5c4847d4bdced80
8,Repay,1157945.580799,0.99957112,20429630:9:0xd97e9b88d44e5b59ead6db960cad042e69920871acfa1198447edc421e7e33b2:155:155,1722466283,0xd97e9b88d44e5b59ead6db960cad042e69920871acfa1198447edc421e7e33b2,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x8ce3c66b4663090980f6ca05ae3bc390d74731e9,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x8ce3c66b4663090980f6ca05ae3bc390d74731e9
9,Repay,210000.0,1.00011,20429584:43:0xa9bdcc583cdc4dccdf47afaf2a2c7797dbe49756c235a35083bc4e8dfef1e614:248:248,1722465719,0xa9bdcc583cdc4dccdf47afaf2a2c7797dbe49756c235a35083bc4e8dfef1e614,False,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xb282081b2681ba4eb2899c2722eeef0a98515b98,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0xb282081b2681ba4eb2899c2722eeef0a98515b98
